"","area_fips","year","qtr","size_code","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","avg_annual_pay","annual_avg_wkly_wage","area_title","state"
"1248","C4866",2002,"A",0,"All establishment sizes",3626,59464,1570401432,26409,508,"Wichita Falls, TX","TX"
"1249","C4870",2002,"A",0,"All establishment sizes",3039,51948,1453890716,27988,538,"Williamsport, PA","PA"
"1250","C4890",2002,"A",0,"All establishment sizes",9298,119142,3412221688,28640,551,"Wilmington, NC","NC"
"1251","C4902",2002,"A",0,"All establishment sizes",2905,50770,1541267009,30358,584,"Winchester, VA-WV","WV"
"1252","C4918",2002,"A",0,"All establishment sizes",10722,204942,6971469426,34017,654,"Winston-Salem, NC","NC"
"1253","C4934",2002,"A",0,"All establishment sizes",19145,316503,11915493281,37647,724,"Worcester, MA-CT","CT"
"1254","C4934",2002,"A",0,"All establishment sizes",19145,316503,11915493281,37647,724,"Worcester, MA","MA"
"1255","C4942",2002,"A",0,"All establishment sizes",9127,92079,2295928286,24934,480,"Yakima, WA","WA"
"1256","C4962",2002,"A",0,"All establishment sizes",8235,164580,5366852730,32609,627,"York-Hanover, PA","PA"
"1257","C4966",2002,"A",0,"All establishment sizes",14427,241736,7233538252,29923,575,"Youngstown-Warren-Boardman, OH-PA","PA"
"1258","C4966",2002,"A",0,"All establishment sizes",14427,241736,7233538252,29923,575,"Youngstown-Warren, OH","OH"
"1259","C4970",2002,"A",0,"All establishment sizes",4035,43173,1250611551,28967,557,"Yuba City, CA","CA"
"1260","C4974",2002,"A",0,"All establishment sizes",2715,56673,1327800507,23429,451,"Yuma, AZ","AZ"
"1261","C1018",2003,"A",0,"All establishment sizes",3892,60304,1568706954,26013,500,"Abilene, TX","TX"
"1262","C1042",2003,"A",0,"All establishment sizes",17939,312968,11072527292,35379,680,"Akron, OH","OH"
"1263","C1050",2003,"A",0,"All establishment sizes",3710,62656,1864470300,29757,572,"Albany, GA","GA"
"1264","C1058",2003,"A",0,"All establishment sizes",20892,419364,15775639070,37618,723,"Albany-Schenectady-Troy, NY","NY"
"1265","C1074",2003,"A",0,"All establishment sizes",19430,351199,11732089907,33406,642,"Albuquerque, NM","NM"
"1266","C1078",2003,"A",0,"All establishment sizes",3567,58678,1638779263,27928,537,"Alexandria, LA","LA"
"1267","C1090",2003,"A",0,"All establishment sizes",18283,313658,11337250684,36145,695,"Allentown-Bethlehem-Easton, PA-NJ","NJ"
"1268","C1102",2003,"A",0,"All establishment sizes",3241,58857,1651253999,28055,540,"Altoona, PA","PA"
"1269","C1110",2003,"A",0,"All establishment sizes",5764,101658,3036618318,29871,574,"Amarillo, TX","TX"
"1270","C1118",2003,"A",0,"All establishment sizes",2150,40525,1287422170,31769,611,"Ames, IA","IA"
"1271","C1126",2003,"A",0,"All establishment sizes",9130,154019,5993701550,38915,748,"Anchorage, AK","AK"
"1272","C1130",2003,"A",0,"All establishment sizes",2521,43358,1361239843,31395,604,"Anderson, IN","IN"
"1273","C1134",2003,"A",0,"All establishment sizes",3569,59049,1658999071,28095,540,"Anderson, SC","SC"
"1274","C1146",2003,"A",0,"All establishment sizes",8125,193359,8475264677,43832,843,"Ann Arbor, MI","MI"
"1275","C1150",2003,"A",0,"All establishment sizes",2559,46989,1353846435,28812,554,"Anniston-Oxford-Jacksonville, AL","AL"
"1276","C1150",2003,"A",0,"All establishment sizes",2559,46989,1353846435,28812,554,"Anniston-Oxford, AL","AL"
"1277","C1154",2003,"A",0,"All establishment sizes",5681,110609,3546358916,32062,617,"Appleton, WI","WI"
"1278","C1170",2003,"A",0,"All establishment sizes",10860,161272,4678761310,29012,558,"Asheville, NC","NC"
"1279","C1202",2003,"A",0,"All establishment sizes",4388,74466,2305428416,30959,595,"Athens-Clarke County, GA","GA"
"1280","C1206",2003,"A",0,"All establishment sizes",131667,2147191,90093738427,41959,807,"Atlanta-Sandy Springs-Roswell, GA","GA"
"1281","C1210",2003,"A",0,"All establishment sizes",6404,143692,4948467830,34438,662,"Atlantic City-Hammonton, NJ","NJ"
"1282","C1222",2003,"A",0,"All establishment sizes",2222,42438,1174926787,27686,532,"Auburn-Opelika, AL","AL"
"1283","C1226",2003,"A",0,"All establishment sizes",10680,204104,6657808074,32620,627,"Augusta-Richmond County, GA-SC","SC"
"1284","C1242",2003,"A",0,"All establishment sizes",32815,645292,26290105633,40741,783,"Austin-Round Rock, TX","TX"
"1285","C1242",2003,"A",0,"All establishment sizes",32815,645292,26290105633,40741,783,"Austin-Round Rock-San Marcos, TX","TX"
"1286","C1254",2003,"A",0,"All establishment sizes",15544,247760,8015574822,32352,622,"Bakersfield, CA","CA"
"1287","C1254",2003,"A",0,"All establishment sizes",15544,247760,8015574822,32352,622,"Bakersfield-Delano, CA","CA"
"1288","C1258",2003,"A",0,"All establishment sizes",65233,1199961,47910939172,39927,768,"Baltimore-Columbia-Towson, MD","MD"
"1289","C1262",2003,"A",0,"All establishment sizes",4369,69246,2002449494,28918,556,"Bangor, ME","ME"
"1290","C1270",2003,"A",0,"All establishment sizes",9032,92509,3059202865,33069,636,"Barnstable Town, MA","MA"
"1291","C1294",2003,"A",0,"All establishment sizes",18687,332220,10705952100,32225,620,"Baton Rouge, LA","LA"
"1292","C1298",2003,"A",0,"All establishment sizes",2779,60131,2142826724,35636,685,"Battle Creek, MI","MI"
"1293","C1302",2003,"A",0,"All establishment sizes",2568,38417,1241230612,32310,621,"Bay City, MI","MI"
"1294","C1314",2003,"A",0,"All establishment sizes",7948,151301,5101246422,33716,648,"Beaumont-Port Arthur, TX","TX"
"1295","C1338",2003,"A",0,"All establishment sizes",6595,72369,2109306773,29146,561,"Bellingham, WA","WA"
"1296","C1346",2003,"A",0,"All establishment sizes",5363,54663,1591613614,29117,560,"Bend-Redmond, OR","OR"
"1297","C1346",2003,"A",0,"All establishment sizes",5363,54663,1591613614,29117,560,"Bend, OR","OR"
"1298","C1374",2003,"A",0,"All establishment sizes",6047,71180,2070264634,29085,559,"Billings, MT","MT"
"1299","C1378",2003,"A",0,"All establishment sizes",5260,107753,3397225081,31528,606,"Binghamton, NY","NY"
"1300","C1382",2003,"A",0,"All establishment sizes",26284,473614,17224142411,36367,699,"Birmingham-Hoover, AL","AL"
"1301","C1382",2003,"A",0,"All establishment sizes",26284,473614,17224142411,36367,699,"Birmingham, AL","AL"
"1302","C1390",2003,"A",0,"All establishment sizes",3431,51997,1531202247,29448,566,"Bismarck, ND","ND"
"1303","C1398",2003,"A",0,"All establishment sizes",3266,63467,1894906684,29857,574,"Blacksburg-Christiansburg-Radford, VA","VA"
"1304","C1402",2003,"A",0,"All establishment sizes",3805,71606,2045363260,28564,549,"Bloomington, IN","IN"
"1305","C1406",2003,"A",0,"All establishment sizes",3335,85007,3191280421,37542,722,"Bloomington-Normal, IL","IL"
"1306","C1426",2003,"A",0,"All establishment sizes",17561,235699,7583471781,32174,619,"Boise City, ID","ID"
"1307","C1446",2003,"A",0,"All establishment sizes",136735,2302141,114852560450,49889,959,"Boston-Cambridge-Newton, MA-NH","NH"
"1308","C1450",2003,"A",0,"All establishment sizes",11694,150579,6857673887,45542,876,"Boulder, CO","CO"
"1309","C1454",2003,"A",0,"All establishment sizes",2914,51922,1531519976,29497,567,"Bowling Green, KY","KY"
"1310","C1474",2003,"A",0,"All establishment sizes",6438,77553,2681895309,34582,665,"Bremerton-Silverdale, WA","WA"
"1311","C1474",2003,"A",0,"All establishment sizes",6438,77553,2681895309,34582,665,"Bremerton-Silverdale-Port Orchard, WA","WA"
"1312","C1486",2003,"A",0,"All establishment sizes",31667,411642,25842587807,62779,1207,"Bridgeport-Stamford-Norwalk, CT","CT"
"1313","C1486",2003,"A",0,"All establishment sizes",31667,411642,25842587807,62779,1207,"Bridgeport-Stamford-Danbury, CT","CT"
"1314","C1518",2003,"A",0,"All establishment sizes",6049,114428,2693495007,23539,453,"Brownsville-Harlingen, TX","TX"
"1315","C1526",2003,"A",0,"All establishment sizes",3108,40400,1161729558,28756,553,"Brunswick, GA","GA"
"1316","C1526",2003,"A",0,"All establishment sizes",3108,40400,1161729558,28756,553,"Brunswick-St. Simons, GA","GA"
"1317","C1538",2003,"A",0,"All establishment sizes",27721,524948,17631482462,33587,646,"Buffalo-Cheektowaga-Niagara Falls, NY","NY"
"1318","C1538",2003,"A",0,"All establishment sizes",27721,524948,17631482462,33587,646,"Buffalo-Cheektowaga, NY","NY"
"1319","C1550",2003,"A",0,"All establishment sizes",3517,59175,1713596704,28958,557,"Burlington, NC","NC"
"1320","C1554",2003,"A",0,"All establishment sizes",7017,109952,3987164540,36263,697,"Burlington-South Burlington, VT","VT"
"1321","C1594",2003,"A",0,"All establishment sizes",9580,172402,5221501167,30287,582,"Canton-Massillon, OH","OH"
"1322","C1598",2003,"A",0,"All establishment sizes",14334,186137,5867667978,31523,606,"Cape Coral-Fort Myers, FL","FL"
"1323","C1618",2003,"A",0,"All establishment sizes",2036,30810,1080124060,35058,674,"Carson City, NV","NV"
"1324","C1622",2003,"A",0,"All establishment sizes",2839,33616,1010863379,30071,578,"Casper, WY","WY"
"1325","C1630",2003,"A",0,"All establishment sizes",7088,126475,4428356189,35014,673,"Cedar Rapids, IA","IA"
"1326","C1658",2003,"A",0,"All establishment sizes",4674,97697,3112584066,31859,613,"Champaign-Urbana, IL","IL"
"1327","C1662",2003,"A",0,"All establishment sizes",8249,138265,4537633804,32818,631,"Charleston, WV","WV"
"1328","C1670",2003,"A",0,"All establishment sizes",16040,249892,7793199012,31186,600,"Charleston-North Charleston, SC","SC"
"1329","C1674",2003,"A",0,"All establishment sizes",42797,745238,29903214291,40126,772,"Charlotte-Concord-Gastonia, NC-SC","SC"
"1330","C1682",2003,"A",0,"All establishment sizes",5592,87361,2994770211,34281,659,"Charlottesville, VA","VA"
"1331","C1686",2003,"A",0,"All establishment sizes",10806,228732,7281450356,31834,612,"Chattanooga, TN-GA","GA"
"1332","C1694",2003,"A",0,"All establishment sizes",2760,39109,1161503680,29699,571,"Cheyenne, WY","WY"
"1333","C1698",2003,"A",0,"All establishment sizes",226283,4214960,182514036961,43301,833,"Chicago-Naperville-Elgin, IL-IN-WI","WI"
"1334","C1698",2003,"A",0,"All establishment sizes",226283,4214960,182514036961,43301,833,"Chicago-Naperville-Elgin, IL-IN","IN"
"1335","C1702",2003,"A",0,"All establishment sizes",7185,72773,2027192463,27856,536,"Chico, CA","CA"
"1336","C1714",2003,"A",0,"All establishment sizes",50038,984407,36962020758,37548,722,"Cincinnati, OH-KY-IN","IN"
"1337","C1730",2003,"A",0,"All establishment sizes",4092,75401,2081461906,27605,531,"Clarksville, TN-KY","KY"
"1338","C1742",2003,"A",0,"All establishment sizes",1888,38564,1164743008,30203,581,"Cleveland, TN","TN"
"1339","C1746",2003,"A",0,"All establishment sizes",58300,1049307,39353438399,37504,721,"Cleveland-Elyria, OH","OH"
"1340","C1766",2003,"A",0,"All establishment sizes",4300,45342,1192939812,26310,506,"Coeur d'Alene, ID","ID"
"1341","C1778",2003,"A",0,"All establishment sizes",4054,83589,2248164776,26895,517,"College Station-Bryan, TX","TX"
"1342","C1782",2003,"A",0,"All establishment sizes",16221,238780,8393110278,35150,676,"Colorado Springs, CO","CO"
"1343","C1786",2003,"A",0,"All establishment sizes",4417,78510,2302245914,29324,564,"Columbia, MO","MO"
"1344","C1790",2003,"A",0,"All establishment sizes",17510,320407,10049940752,31366,603,"Columbia, SC","SC"
"1345","C1798",2003,"A",0,"All establishment sizes",6127,115712,3421523028,29569,569,"Columbus, GA-AL","AL"
"1346","C1802",2003,"A",0,"All establishment sizes",1837,39265,1433815640,36516,702,"Columbus, IN","IN"
"1347","C1814",2003,"A",0,"All establishment sizes",41428,881610,32945758901,37370,719,"Columbus, OH","OH"
"1348","C1858",2003,"A",0,"All establishment sizes",9620,165249,5081422401,30750,591,"Corpus Christi, TX","TX"
"1349","C1870",2003,"A",0,"All establishment sizes",2099,33980,1267158551,37292,717,"Corvallis, OR","OR"
"1350","C1906",2003,"A",0,"All establishment sizes",2241,36228,1002817188,27681,532,"Cumberland, MD-WV","WV"
"1351","C1910",2003,"A",0,"All establishment sizes",132016,2611192,110234975158,42216,812,"Dallas-Fort Worth-Arlington, TX","TX"
"1352","C1914",2003,"A",0,"All establishment sizes",3189,73771,2266380581,30722,591,"Dalton, GA","GA"
"1353","C1918",2003,"A",0,"All establishment sizes",1645,30886,918198816,29729,572,"Danville, IL","IL"
"1354","C1934",2003,"A",0,"All establishment sizes",9712,177823,5828117270,32775,630,"Davenport-Moline-Rock Island, IA-IL","IL"
"1355","C1938",2003,"A",0,"All establishment sizes",19235,400891,14372225566,35851,689,"Dayton, OH","OH"
"1356","C1946",2003,"A",0,"All establishment sizes",3192,52467,1647931175,31409,604,"Decatur, AL","AL"
"1357","C1950",2003,"A",0,"All establishment sizes",2483,51468,1760142704,34199,658,"Decatur, IL","IL"
"1358","C1966",2003,"A",0,"All establishment sizes",11310,149332,4186839517,28037,539,"Deltona-Daytona Beach-Ormond Beach, FL","FL"
"1359","C1974",2003,"A",0,"All establishment sizes",79225,1144025,49321686176,43112,829,"Denver-Aurora-Lakewood, CO","CO"
"1360","C1974",2003,"A",0,"All establishment sizes",79225,1144025,49321686176,43112,829,"Denver-Aurora-Centennial, CO","CO"
"1361","C1978",2003,"A",0,"All establishment sizes",16397,289184,10663231282,36873,709,"Des Moines-West Des Moines, IA","IA"
"1362","C1982",2003,"A",0,"All establishment sizes",103845,1966865,88092102504,44788,861,"Detroit-Warren-Dearborn, MI","MI"
"1363","C2002",2003,"A",0,"All establishment sizes",3749,56642,1600292247,28253,543,"Dothan, AL","AL"
"1364","C2010",2003,"A",0,"All establishment sizes",2953,56191,1734096192,30861,593,"Dover, DE","DE"
"1365","C2022",2003,"A",0,"All establishment sizes",2823,49791,1501403410,30154,580,"Dubuque, IA","IA"
"1366","C2026",2003,"A",0,"All establishment sizes",7654,121176,3772538917,31133,599,"Duluth, MN-WI","WI"
"1367","C2050",2003,"A",0,"All establishment sizes",11374,247404,10877882933,43968,846,"Durham-Chapel Hill, NC","NC"
"1368","C2074",2003,"A",0,"All establishment sizes",3898,72503,2128202587,29353,564,"Eau Claire, WI","WI"
"1369","C2094",2003,"A",0,"All establishment sizes",5420,52488,1481741331,28230,543,"El Centro, CA","CA"
"1370","C2106",2003,"A",0,"All establishment sizes",2446,43409,1280589165,29501,567,"Elizabethtown-Fort Knox, KY","KY"
"1371","C2106",2003,"A",0,"All establishment sizes",2446,43409,1280589165,29501,567,"Elizabethtown, KY","KY"
"1372","C2114",2003,"A",0,"All establishment sizes",4784,115906,3836824318,33103,637,"Elkhart-Goshen, IN","IN"
"1373","C2130",2003,"A",0,"All establishment sizes",2033,38838,1166415800,30033,578,"Elmira, NY","NY"
"1374","C2134",2003,"A",0,"All establishment sizes",12447,251048,6784430161,27024,520,"El Paso, TX","TX"
"1375","C2150",2003,"A",0,"All establishment sizes",7071,125045,3761515127,30081,578,"Erie, PA","PA"
"1376","C2166",2003,"A",0,"All establishment sizes",10126,136536,4139300315,30316,583,"Eugene, OR","OR"
"1377","C2166",2003,"A",0,"All establishment sizes",10126,136536,4139300315,30316,583,"Eugene-Springfield, OR","OR"
"1378","C2178",2003,"A",0,"All establishment sizes",8470,170654,5646055251,33085,636,"Evansville, IN-KY","KY"
"1379","C2178",2003,"A",0,"All establishment sizes",8470,170654,5646055251,33085,636,"Evansville, IN","IN"
"1380","C2182",2003,"A",0,"All establishment sizes",2110,34176,1260007439,36868,709,"Fairbanks, AK","AK"
"1381","C2182",2003,"A",0,"All establishment sizes",2110,34176,1260007439,36868,709,"Fairbanks-College, AK","AK"
"1382","C2202",2003,"A",0,"All establishment sizes",6333,102125,3068400260,30045,578,"Fargo, ND-MN","MN"
"1383","C2214",2003,"A",0,"All establishment sizes",2623,44895,1371831144,30556,588,"Farmington, NM","NM"
"1384","C2218",2003,"A",0,"All establishment sizes",5899,116391,3321074257,28534,549,"Fayetteville, NC","NC"
"1385","C2222",2003,"A",0,"All establishment sizes",9408,174366,5536568325,31753,611,"Fayetteville-Springdale-Rogers, AR-MO","MO"
"1386","C2222",2003,"A",0,"All establishment sizes",9408,174366,5536568325,31753,611,"Fayetteville-Springdale-Rogers, AR","AR"
"1387","C2238",2003,"A",0,"All establishment sizes",3324,51826,1475687479,28474,548,"Flagstaff, AZ","AZ"
"1388","C2242",2003,"A",0,"All establishment sizes",8578,153916,5784206034,37580,723,"Flint, MI","MI"
"1389","C2250",2003,"A",0,"All establishment sizes",4687,83764,2573868584,30728,591,"Florence, SC","SC"
"1390","C2252",2003,"A",0,"All establishment sizes",3293,48391,1339519867,27681,532,"Florence-Muscle Shoals, AL","AL"
"1391","C2254",2003,"A",0,"All establishment sizes",2477,46625,1443857389,30968,596,"Fond du Lac, WI","WI"
"1392","C2266",2003,"A",0,"All establishment sizes",9041,120046,4178451947,34807,669,"Fort Collins, CO","CO"
"1393","C2266",2003,"A",0,"All establishment sizes",9041,120046,4178451947,34807,669,"Fort Collins-Loveland, CO","CO"
"1394","C2290",2003,"A",0,"All establishment sizes",6330,112434,3045441831,27087,521,"Fort Smith, AR-OK","OK"
"1395","C2302",2003,"A",0,"All establishment sizes",4881,79992,2341068042,29266,563,"Fort Walton Beach-Crestview-Destin, FL","FL"
"1396","C2306",2003,"A",0,"All establishment sizes",9863,199415,6659867696,33397,642,"Fort Wayne, IN","IN"
"1397","C2342",2003,"A",0,"All establishment sizes",28608,328131,9908243995,30196,581,"Fresno, CA","CA"
"1398","C2346",2003,"A",0,"All establishment sizes",2201,35487,962667721,27128,522,"Gadsden, AL","AL"
"1399","C2354",2003,"A",0,"All establishment sizes",5901,124185,3572803134,28770,553,"Gainesville, FL","FL"
"1400","C2358",2003,"A",0,"All establishment sizes",3788,65839,2079810940,31589,607,"Gainesville, GA","GA"
"1401","C2402",2003,"A",0,"All establishment sizes",3466,50764,1490065542,29353,564,"Glens Falls, NY","NY"
"1402","C2414",2003,"A",0,"All establishment sizes",2358,43575,1146482115,26311,506,"Goldsboro, NC","NC"
"1403","C2422",2003,"A",0,"All establishment sizes",2951,47659,1268879394,26624,512,"Grand Forks, ND-MN","MN"
"1404","C2430",2003,"A",0,"All establishment sizes",4158,52287,1519123900,29053,559,"Grand Junction, CO","CO"
"1405","C2434",2003,"A",0,"All establishment sizes",17168,369019,13148939025,35632,685,"Grand Rapids-Wyoming, MI","MI"
"1406","C2434",2003,"A",0,"All establishment sizes",17168,369019,13148939025,35632,685,"Grand Rapids-Wyoming-Kentwood, MI","MI"
"1407","C2450",2003,"A",0,"All establishment sizes",2804,32658,849103615,26000,500,"Great Falls, MT","MT"
"1408","C2454",2003,"A",0,"All establishment sizes",5030,72650,2299722284,31655,609,"Greeley, CO","CO"
"1409","C2458",2003,"A",0,"All establishment sizes",8045,159067,5336729723,33550,645,"Green Bay, WI","WI"
"1410","C2466",2003,"A",0,"All establishment sizes",18016,343271,11357701171,33087,636,"Greensboro-High Point, NC","NC"
"1411","C2478",2003,"A",0,"All establishment sizes",3681,67626,2015174639,29799,573,"Greenville, NC","NC"
"1412","C2486",2003,"A",0,"All establishment sizes",15594,274373,8957576185,32647,628,"Greenville-Anderson-Mauldin, SC","SC"
"1413","C2486",2003,"A",0,"All establishment sizes",15594,274373,8957576185,32647,628,"Greenville-Anderson-Greer, SC","SC"
